READ TERR 1 2
! batSNR4flux
0.101000030040741	0.02	-0.02	1.24254123777463e-08	2.25984424011183e-09	-2.25984424011183e-09
0.140999991893768	0.02	-0.02	1.75917989800485e-08	3.16450279787472e-09	-3.16450279787472e-09
0.201000024080276	0.04	-0.04	1.90382753978246e-08	3.49463583006639e-09	-3.49463583006639e-09
0.281000007390976	0.04	-0.04	1.63098520698006e-08	6.0401462705762e-09	-6.0401462705762e-09
0.341000039577484	0.02	-0.02	6.58526550837995e-08	1.39402686223753e-08	-1.39402686223753e-08
NO NO NO NO NO NO
! xrtpcflux_nosys
98.666	17.265	-15.33	8.39632542370226e-11	1.83405563923537e-11	-1.83405563923537e-11
129.147	11.857	-13.217	1.11502241238969e-10	2.37723590687979e-11	-2.37723590687979e-11
153.970	17.122	-12.966	8.35053229976572e-11	1.83136210141654e-11	-1.83136210141654e-11
186.939	14.241	-15.847	8.23995693449296e-11	1.80349796682829e-11	-1.80349796682829e-11
218.389	17.893	-17.21	6.62509361077654e-11	1.49077547722047e-11	-1.49077547722047e-11
252.307	19.078	-16.025	6.82818470321993e-11	1.53809484374112e-11	-1.53809484374112e-11
325.513	266.806	-54.129	9.70119948814466e-12	1.85733195830639e-12	-1.85733195830639e-12
