READ TERR 1 2
! xrtwtflux
74.764	1.493	-1.69	1.83484542104331e-09	3.72057008261704e-10	-3.67532261384729e-10
78.191	1.471	-1.934	1.56618470053434e-09	3.00669823872733e-10	-3.06062362415778e-10
81.312	1.272	-1.649	1.78964620509552e-09	3.06730256691252e-10	-3.21883031543836e-10
84.395	1.354	-1.811	1.44596611493277e-09	2.32239469232073e-10	-2.43912361732052e-10
87.278	1.485	-1.529	1.42985400248063e-09	2.29006819748035e-10	-2.38615299789716e-10
90.510	1.946	-1.747	1.22300659258257e-09	1.97026672631173e-10	-2.03477267968479e-10
93.761	1.385	-1.305	1.77486299226181e-09	2.8333891981127e-10	-2.90633404575935e-10
96.683	1.296	-1.536	1.62501401317373e-09	2.53042499517826e-10	-2.58694999737207e-10
99.223	1.299	-1.245	1.71036636124069e-09	2.65519254250834e-10	-2.706911630456e-10
101.677	1.184	-1.154	1.74575338228869e-09	2.70408703166017e-10	-2.75083222630228e-10
104.224	1.052	-1.364	1.53791826819811e-09	2.33569294068784e-10	-2.37848604925269e-10
106.675	1.119	-1.398	1.31816234813898e-09	1.99945373995229e-10	-2.03360811353854e-10
109.254	1.120	-1.46	1.41696305551787e-09	2.14791856441247e-10	-2.18319814124229e-10
111.954	1.377	-1.58	1.35752521085444e-09	2.0991214207944e-10	-2.13177282241856e-10
114.967	1.658	-1.637	1.16382257684705e-09	1.7650585443814e-10	-1.79491967302801e-10
118.786	2.803	-2.16	6.562428852173e-10	1.00166641113322e-10	-1.02478055025933e-10
124.729	4.522	-3.139	2.17062025387391e-10	4.05468445545928e-11	-4.14260409569623e-11
NO NO NO NO NO NO
! xrtpcflux
182.811	24.266	-50.953	4.24167615209919e-10	9.4944668491898e-11	-9.4944668491898e-11
335.876	590.796	-128.8	2.63335086120701e-11	4.54743316145294e-12	-4.54743316145294e-12
8755.317	3131.103	-4656.241	5.66207504322081e-13	1.31550652335582e-13	-1.31550652335582e-13
19074.829	4990.656	-3409.25	3.01416179900506e-13	6.84314162178839e-14	-6.84314162178839e-14
31110.092	4538.941	-3873.514	2.33054667885016e-13	5.87305922997069e-14	-5.87305922997069e-14
46397.860	6469.198	-7590.283	1.68345115983372e-13	4.32721670402817e-14	-4.32721670402817e-14
128168.902	213957.911	-70859.717	1.49600491116733e-14	5.00328324079168e-15	-5.00328324079168e-15
NO NO NO NO NO NO
! batSNR4flux
0.121000010967255	0.04	-0.04	1.20758572070046e-07	2.83740110996539e-08	-2.83740110996539e-08
0.201000009179115	0.04	-0.04	1.88561837256558e-07	4.70731186057239e-08	-4.70731186057239e-08
