READ TERR 1 2
! xrtwtflux
110.692	10.086	-5.861	1.01000115050041e-09	1.91141649760309e-10	-1.91281624128752e-10
124.346	3.845	-3.568	1.75949739502906e-09	3.32933658426093e-10	-3.33144828638585e-10
138.824	12.611	-10.634	1.58095605624483e-09	3.09909802344242e-10	-3.10118077721898e-10
157.026	6.357	-5.591	1.83611156732008e-09	3.86902606448142e-10	-3.87185293402439e-10
182.054	17.238	-18.67	1.79455312054629e-09	3.64760850042324e-10	-3.65125899390559e-10
209.909	12.158	-10.617	3.61474564327122e-09	6.84587608969215e-10	-6.85482845932166e-10
244.552	19.645	-22.485	2.48270043242248e-09	4.70162076378863e-10	-4.7074973212014e-10
312.801	80.250	-48.604	9.27974864604264e-10	1.95592838135587e-10	-1.95776629404058e-10
467.698	79.901	-74.647	9.87820150043908e-10	1.8707062012967e-10	-1.873059543369e-10
NO NO NO NO NO NO
! xrtpcflux
264.883	2111.767	-151.465	1.78318617876951e-10	3.480393947961e-11	-3.480393947961e-11
NO NO NO NO NO NO
! batSNR4flux
0.0809999969601631	0.08	-0.08	2.05374769457109e-08	6.34881840247221e-09	-6.34881840247221e-09
0.201000009179115	0.04	-0.04	3.93930566322073e-08	9.6482523702619e-09	-9.6482523702619e-09
0.740999999046326	0.5	-0.5	2.13437007381434e-08	3.78735475581875e-09	-3.78735475581875e-09
1.34099999785423	0.1	-0.1	4.93649605157262e-08	1.1694751687116e-08	-1.1694751687116e-08
1.64099999785423	0.2	-0.2	3.94189766594417e-08	8.30384305433051e-09	-8.30384305433051e-09
1.94099999785423	0.1	-0.1	4.39434074958781e-08	1.05118954240799e-08	-1.05118954240799e-08
2.38099999967743	0.34	-0.34	1.34327860293111e-08	5.29970294058287e-09	-5.29970294058287e-09
2.7409999859333	0.02	-0.02	8.01291764217154e-08	1.97977809505934e-08	-1.97977809505934e-08
3.08100000068545	0.32	-0.32	1.08458429907671e-08	4.49381188208677e-09	-4.49381188208677e-09
3.50099999427795	0.1	-0.1	3.11096770710321e-08	7.40791584955443e-09	-7.40791584955443e-09
3.6610000026226	0.06	-0.06	3.94350523154886e-08	9.33312587374564e-09	-9.33312587374564e-09
3.82099999904633	0.1	-0.1	2.36105099807667e-08	6.81515201610692e-09	-6.81515201610692e-09
4.02099999904633	0.1	-0.1	3.00927025708385e-08	6.44201178246947e-09	-6.44201178246947e-09
4.60099999899665	0.48	-0.48	9.58486207812269e-09	2.56557608308371e-09	-2.56557608308371e-09
5.20099999924501	0.12	-0.12	1.74903011905164e-08	4.33017337439498e-09	-4.33017337439498e-09
5.88099999930177	0.56	-0.56	4.65376608513362e-09	1.65014819948039e-09	-1.65014819948039e-09
6.72099999862058	0.28	-0.28	7.84634580938062e-09	1.90787616503889e-09	-1.90787616503889e-09
8.92099999898423	1.92	-1.92	1.02272134022795e-09	4.10693355998755e-10	-4.10693355998755e-10
11.1609999988973	0.32	-0.32	2.39116668865397e-09	5.91906813785096e-10	-5.91906813785096e-10
14.2609999990206	2.78	-2.78	4.76556961053208e-10	1.20475727619699e-10	-1.20475727619699e-10
