READ TERR 1 2
! xrtwtflux_incbad
77.374	0.469	-0.513	2.03225035728748e-09	3.18356208555983e-10	-3.18356513212027e-10
78.286	0.468	-0.443	2.13052727561992e-09	3.25539505891787e-10	-3.25539838403312e-10
79.195	0.530	-0.441	1.94347480050741e-09	2.8971722086472e-10	-2.89717538631056e-10
80.411	0.686	-0.686	1.29631666166365e-09	1.93244219625903e-10	-1.93244444100921e-10
81.722	0.674	-0.625	1.32096714929406e-09	2.01840620227023e-10	-2.01840840684547e-10
83.282	0.975	-0.886	9.38168473475962e-10	1.39854389474889e-10	-1.39854536406419e-10
85.612	1.180	-1.355	1.14078907593533e-09	1.70059425715895e-10	-1.70059572588854e-10
87.938	1.030	-1.146	7.87531359100464e-10	1.20332881006096e-10	-1.20332991118155e-10
90.342	1.656	-1.374	5.6556788376882e-10	8.64174036053553e-11	-8.64174770356556e-11
94.025	2.940	-2.027	5.7749333170331e-10	8.82395397943298e-11	-8.82396132246301e-11
NO NO NO NO NO NO
! batSNR4flux
0.801000010669231	0.16	-0.16	9.57829193900234e-07	1.82631199924015e-07	-1.82631199924015e-07
1.02100001692772	0.06	-0.06	1.24438882268995e-06	2.96366309297946e-07	-2.96366309297946e-07
1.32100001394749	0.24	-0.24	6.20044727684519e-07	1.42817622987108e-07	-1.42817622987108e-07
3.2410000132521	1.68	-1.68	2.13014480003601e-07	4.85825896125481e-08	-4.85825896125481e-08
