READ TERR 1 2
! batSNR4flux
1.12099999819483	1.12	-1.12	4.96707953378249e-09	1.1125261394034e-09	-1.1125261394034e-09
3.36099999921663	1.12	-1.12	5.7843631331467e-09	1.10645232976486e-09	-1.10645232976486e-09
5.7209999992386	1.24	-1.24	3.71743062339484e-09	1.03360607629359e-09	-1.03360607629359e-09
8.20099999908477	1.24	-1.24	4.35493767996225e-09	1.0216614771218e-09	-1.0216614771218e-09
12.3409999988819	2.9	-2.9	2.41663326408624e-09	6.39747871154494e-10	-6.39747871154494e-10
18.140999999293	2.9	-2.9	2.72043111055635e-09	5.97276865962477e-10	-5.97276865962477e-10
23.96099999903	2.92	-2.92	1.98288857561585e-09	5.50832481814319e-10	-5.50832481814319e-10
28.0009999987483	1.12	-1.12	3.80712016877417e-09	8.36903588506025e-10	-8.36903588506025e-10
30.3009999989251	1.18	-1.18	3.27478264173531e-09	7.96589531058673e-10	-7.96589531058673e-10
37.1209999991311	5.63999999999997	-5.63999999999997	1.27766229582247e-09	3.34351542381477e-10	-3.34351542381477e-10
119.98099999899	2.54	-2.54	3.57731546431528e-09	8.49935894332921e-10	-8.49935894332921e-10
NO NO NO NO NO NO
! xrtwtslewflux_nosys
111.670910931032	0.497109095755135	-0.573908918404868	1.97070264131565e-09	2.93775004628012e-10	-2.93775004628012e-10
112.819407599051	0.597444415117039	-0.651387572263957	1.62479219264375e-09	2.42209719470824e-10	-2.42209719470824e-10
113.994612486654	0.6302665327092	-0.577760472485807	1.63119449109375e-09	2.4316411777392e-10	-2.4316411777392e-10
115.377100733652	0.635501254766979	-0.752221714289021	1.37592074780863e-09	2.05110154916829e-10	-2.05110154916829e-10
116.792537850336	0.632710133698822	-0.779935861917167	1.30887638691427e-09	1.95115771685641e-10	-1.95115771685641e-10
118.578219988079	1.00246801164553	-1.15297200404447	1.26418332850245e-09	1.52189788458574e-10	-1.52189788458574e-10
NO NO NO NO NO NO
! xrtpcflux_nosys
9218.302	2469.362	-3684.709	3.40378173982912e-13	8.92397235195307e-14	-8.92397235195307e-14
