z(r6.2) dl(r9.1)
   0.0      0.0
   0.1    454.8
   0.2    970.6
   0.3   1541.0
   0.4   2160.1
   0.5   2822.6
   0.6   3523.6
   0.8   5024.5
   1.0   6634.3
   1.4  10101.2
   1.8  13809.0
   2.0  15733.2
  2.25  18190.2
  2.50  20698.1
  2.75  23250.3
  3.00  25841.7
  3.50  31125.5
  4.00  36523.5
  4.50  42017.3
  5.00  47592.0
  5.50  53239.8
  6.00  58949.3
  7.00  70530.2
