READ TERR 1 2
! xrtwtflux_incbad
115.233	42.747	-22.903	3.02952828927869e-11	5.93259385395594e-12	-5.93259105981709e-12
182.400	6.213	-24.42	8.86950296227499e-11	1.61934595104621e-11	-1.61934495871682e-11
194.706	7.927	-6.093	1.38819884624712e-10	2.53449807924807e-11	-2.53449672401692e-11
205.623	3.150	-2.99	1.79184951840634e-10	3.27146169734952e-11	-3.27145996900992e-11
211.113	2.501	-2.339	2.29469949124538e-10	4.18953661353483e-11	-4.18953661353483e-11
217.362	2.828	-3.748	1.57897570042119e-10	3.20477468363219e-11	-3.20477327246349e-11
223.853	2.473	-3.663	1.66400935761123e-10	3.50252361547051e-11	-3.50252218896107e-11
241.491	34.770	-15.165	8.88202577496182e-11	1.67903694925458e-11	-1.67903588996805e-11
430.315	330.369	-154.054	5.3950593034907e-12	1.63196543358454e-12	-1.63196508048903e-12
NO NO NO NO NO NO
! xrtpcflux_incbad
155.704	42.223	-56.935	6.71588658491821e-11	1.47546016094468e-11	-1.47546016094468e-11
367.354	1005.288	-169.427	6.12040540712005e-12	1.15764789713309e-12	-1.15764789713309e-12
11176.309	7131.283	-6406.429	1.23766956216093e-13	3.41292389444657e-14	-3.41292389444657e-14
32733.609	9182.811	-10589.933	8.2541296532112e-14	2.22971502206322e-14	-2.22971502206322e-14
53118.761	11963.046	-7869.256	7.17034567652653e-14	2.00062661066483e-14	-2.00062661066483e-14
92102.998	7030.432	-23693.252	5.54523333282571e-14	1.51451598877903e-14	-1.51451598877903e-14
155009.013	48370.596	-51775.913	2.70708822363964e-14	8.11238355297516e-15	-8.11238355297516e-15
447823.331	183866.977	-239474.006	2.30186124335834e-14	7.31058788104048e-15	-7.31058788104048e-15
965189.775	198818.219	-155804.173	1.44416049386905e-14	4.54484149943399e-15	-4.54484149943399e-15
NO NO NO NO NO NO
! batSNR4flux
0.640999990962446	0.64	-0.64	2.55203705129236e-08	5.05146156173244e-09	-5.05146156173244e-09
1.36099999070168	0.08	-0.08	1.20787063562116e-07	2.82082466788749e-08	-2.82082466788749e-08
1.86099999070168	0.42	-0.42	5.29972462051978e-08	1.30487147618644e-08	-1.30487147618644e-08
