READ TERR 1 2
! xrtwtflux
72.498	2.111	-2.327	1.0971931207256e-09	2.05270734139008e-10	-1.76978320107961e-10
76.459	1.624	-1.85	1.4973267783663e-09	2.31947181292645e-10	-2.27456701830399e-10
79.511	1.803	-1.428	1.62991581925666e-09	2.54080453369456e-10	-2.5485068801993e-10
83.420	1.745	-2.106	1.49435559559183e-09	2.27885569690546e-10	-2.29277977179309e-10
87.265	1.717	-2.099	1.46403928015766e-09	2.33154283453425e-10	-2.33911211783377e-10
91.259	2.241	-2.277	1.26789888832299e-09	1.95102585514775e-10	-1.93080683930216e-10
95.086	1.780	-1.586	1.60405590035654e-09	2.69335564377602e-10	-2.57255369544834e-10
99.228	2.347	-2.362	1.14116876572286e-09	1.87826484869383e-10	-1.79602035955641e-10
103.658	1.749	-2.083	1.37302550014472e-09	2.37840514743607e-10	-2.25135135218597e-10
107.708	1.812	-2.301	1.33963372841011e-09	2.25202523789382e-10	-2.148969195228e-10
111.615	2.270	-2.094	1.27827438441505e-09	2.12972661234504e-10	-2.04568311350201e-10
115.938	2.321	-2.054	1.25109157815118e-09	2.08945539206047e-10	-1.97742118198018e-10
120.336	1.934	-2.076	1.30998595689905e-09	2.16280126559491e-10	-2.11831371198797e-10
124.228	1.689	-1.958	1.63521665471429e-09	2.57042816621256e-10	-2.53849535410957e-10
128.136	2.056	-2.219	1.4567274150607e-09	2.38242170606337e-10	-2.37904886986552e-10
132.286	1.792	-2.094	1.561429398306e-09	2.40588378662701e-10	-2.40767863459867e-10
135.755	2.298	-1.678	1.45411605230326e-09	2.1852274926742e-10	-2.1953069548506e-10
140.012	1.934	-1.959	1.40306341978366e-09	2.10505044412379e-10	-2.11653831044479e-10
145.090	2.999	-3.144	8.33561959142604e-10	1.29264148508178e-10	-1.30095897750803e-10
150.105	2.107	-2.015	1.24638945147225e-09	1.89618255952047e-10	-1.90865311635901e-10
154.958	2.369	-2.746	1.01435776521732e-09	1.51794741066826e-10	-1.52613466321955e-10
159.466	2.613	-2.139	1.04800829005739e-09	1.63216555507519e-10	-1.63825821880963e-10
164.232	3.081	-2.153	9.71465587394868e-10	1.49176152181648e-10	-1.49272592302747e-10
169.634	2.826	-2.321	9.93034850853638e-10	1.56245223448813e-10	-1.55699129829235e-10
177.197	3.858	-4.737	5.80809296349272e-10	9.50819072532008e-11	-9.46330368983681e-11
184.172	3.457	-3.117	8.02736901938254e-10	1.23566692574629e-10	-1.23426740446827e-10
190.252	3.243	-2.623	8.83130809261411e-10	1.42161474556567e-10	-1.39243807030721e-10
208.313	22.360	-14.819	5.19100950865785e-10	8.04711990258304e-11	-7.99668880699255e-11
235.113	4.598	-4.44	4.28942684961642e-10	8.01301189978462e-11	-7.95042622903767e-11
245.086	7.460	-5.375	3.88055035680881e-10	6.43145641090471e-11	-6.40282663852069e-11
NO NO NO NO NO NO
! xrtpcflux
281.373	2229.432	-27.147	2.62290092549316e-12	4.8232047311385e-13	-4.8232047311385e-13
NO NO NO NO NO NO
! batSNR4flux

