READ TERR 1 2
! xrtwtflux
122.089	2.109	-1.826	9.80335079351737e-10	1.79573765476109e-10	-1.79446020772836e-10
127.816	2.239	-3.618	6.58732805099318e-10	1.20756781581119e-10	-1.20666271881042e-10
132.131	2.331	-2.076	8.86640354385927e-10	1.6264169197651e-10	-1.62518530042861e-10
137.642	2.897	-3.181	6.29986122370171e-10	1.19420216820235e-10	-1.19336695843834e-10
NO NO NO NO NO NO
! xrtpcflux
157.071	14.266	-13.314	5.87573768723211e-10	1.31541743683687e-10	-1.31541743683687e-10
200.144	41.398	-28.807	1.91295024337365e-10	4.10501633975067e-11	-4.10501633975067e-11
279.010	30.228	-37.469	4.22799889659634e-11	9.47833114391246e-12	-9.47833114391246e-12
373.286	66.332	-64.048	1.78628143923183e-11	4.00962526924195e-12	-4.00962526924195e-12
501.373	63.611	-61.755	1.6365174131924e-11	3.69240882059689e-12	-3.69240882059689e-12
645.159	50.206	-80.174	1.63324415097994e-11	3.67081730414417e-12	-3.67081730414417e-12
789.366	89.032	-94.002	1.18295481357208e-11	2.66218487925781e-12	-2.66218487925781e-12
967.018	104.443	-88.62	1.13464686723323e-11	2.55675931990829e-12	-2.55675931990829e-12
1164.789	129.054	-93.329	9.71672392037548e-12	2.38535246807293e-12	-2.38535246807293e-12
4792.431	271.277	-207.62	3.47888005571125e-12	9.08895125663837e-13	-9.08895125663837e-13
5382.886	445.551	-319.178	2.169732557088e-12	5.68213570418239e-13	-5.68213570418239e-13
6152.798	322.524	-324.361	2.63018904768794e-12	6.89345087410616e-13	-6.89345087410616e-13
6785.200	384.306	-309.878	3.79306002708997e-12	8.59741324278932e-13	-8.59741324278932e-13
11055.368	531.614	-684.431	1.79223012137133e-12	4.78476759996349e-13	-4.78476759996349e-13
12216.394	672.556	-629.412	1.84099109686904e-12	4.95099000474402e-13	-4.95099000474402e-13
19628.968	4903.756	-3472.176	9.57723515143743e-13	2.02850998204858e-13	-2.02850998204858e-13
37202.054	9880.630	-9471.312	5.31818506450561e-13	1.11545831822502e-13	-1.11545831822502e-13
203896.398	75185.916	-48283.405	9.87168475575146e-14	2.94032005337597e-14	-2.94032005337597e-14
618956.714	290189.748	-203189.391	3.63442475111963e-14	1.28526646280817e-14	-1.28526646280817e-14
NO NO NO NO NO NO
! batSNR4flux
2.00099999378125	0.24	-0.24	4.87908043037111e-09	1.56966082991772e-09	-1.56966082991772e-09
2.4009999935329	0.16	-0.16	1.37384371150414e-08	3.34683839500634e-09	-3.34683839500634e-09
3.4609999926885	0.9	-0.9	3.44874274298685e-08	6.38815045148039e-09	-6.38815045148039e-09
4.54099999454286	0.18	-0.18	2.99658182391896e-07	6.71145275425496e-08	-6.71145275425496e-08
4.92099999308586	0.2	-0.2	2.61736981843666e-07	9.64308705742923e-08	-9.64308705742923e-08
5.28099999248981	0.16	-0.16	4.49064254165907e-07	1.07919216342323e-07	-1.07919216342323e-07
6.3209999929504	0.88	-0.88	1.93451708350139e-07	4.21624488741534e-08	-4.21624488741534e-08
14.5809999931441	7.37999999999993	-7.37999999999993	3.82020804732657e-08	9.31111833485908e-09	-9.31111833485908e-09
