READ TERR 1 2
! xrtwtflux
98.965	2.229	-2.68	3.86173993436739e-10	7.52946789658808e-11	-7.52946789658808e-11
105.399	4.157	-4.205	1.71222478325934e-10	4.62037158898935e-11	-4.62037219209393e-11
113.691	4.521	-4.135	1.81021341815141e-10	4.19859397206957e-11	-4.19859456370832e-11
121.682	3.555	-3.471	2.17577280215678e-10	5.23484912141789e-11	-5.234850284498e-11
129.827	3.514	-4.59	1.82281877213048e-10	4.38565209856991e-11	-4.38565324560098e-11
139.894	7.060	-6.552	8.6702466146817e-11	2.76382427019074e-11	-2.76382484201282e-11
151.786	6.191	-4.833	9.82049487606007e-11	3.42766740217766e-11	-3.42766740217766e-11
162.918	4.230	-4.941	1.21397846669547e-10	4.04649030656966e-11	-4.04649087495235e-11
178.181	9.328	-11.032	5.78101474783965e-11	2.32267533453075e-11	-2.1241487752788e-11
191.292	2.717	-3.784	1.58021482463401e-10	5.78418676931414e-11	-5.78418676931414e-11
NO NO NO NO NO NO
! xrtpcflux
4575.322	100.144	-102.948	5.37634154384755e-12	1.39245771116737e-12	-1.39245771116737e-12
4952.532	262.007	-277.066	2.00453605207411e-12	5.2468534410634e-13	-5.2468534410634e-13
5582.153	306.855	-367.614	1.61997644601332e-12	4.22443269222341e-13	-4.22443269222341e-13
6106.677	253.694	-217.67	2.47486038479014e-12	6.25950717010299e-13	-6.25950717010299e-13
11164.602	1355.042	-939.138	7.43407630037129e-13	1.64328389577482e-13	-1.64328389577482e-13
23143.838	16112.166	-7151.09	2.68136432774671e-13	4.86290199006216e-14	-4.86290199006216e-14
NO NO NO NO NO NO
! batSNR4flux
0.241000000834465	0.24	-0.24	3.12688652873367e-08	5.03930252995649e-09	-5.03930252995649e-09
0.521000016927719	0.04	-0.04	5.80861797500508e-08	1.38438967983843e-08	-1.38438967983843e-08
0.74100000249015	0.18	-0.18	3.34077755049618e-08	7.13888540692212e-09	-7.13888540692212e-09
1.10100000354979	0.18	-0.18	2.25637627338874e-08	8.4932097035058e-09	-8.4932097035058e-09
1.46100000460943	0.18	-0.18	5.17413478444611e-08	9.96191431124808e-09	-9.96191431124808e-09
1.82100000566906	0.18	-0.18	4.8220918023051e-08	1.04332117476863e-08	-1.04332117476863e-08
2.18100000010596	0.18	-0.18	5.58184695255415e-08	1.28924221099524e-08	-1.28924221099524e-08
2.54100000778834	0.18	-0.18	5.6469532187247e-08	1.41763057827812e-08	-1.41763057827812e-08
2.78099999745687	0.06	-0.06	1.19911462749949e-07	2.67987555410934e-08	-2.67987555410934e-08
3.2410000038147	0.4	-0.4	8.77624845553557e-08	1.91634417024836e-08	-1.91634417024836e-08
4.0410000038147	0.4	-0.4	2.16372962361188e-07	5.72651868197071e-08	-5.72651868197071e-08
