## BAT - batSNR4flux
0.0210000169277191	0.02	-0.02	5.35444437859774e-08	1.9233846986444e-08	-1.9233846986444e-08
0.0610000085830689	0.02	-0.02	1.02962173788068e-07	1.92239265858594e-08	-1.92239265858594e-08
0.101000000238419	0.02	-0.02	7.47399081426143e-08	2.11348561606842e-08	-2.11348561606842e-08
0.141000021696091	0.02	-0.02	1.07349708704593e-07	1.98680305959111e-08	-1.98680305959111e-08
0.201000009179115	0.04	-0.04	6.88354323542434e-08	1.49184910862357e-08	-1.49184910862357e-08
0.26099999666214	0.02	-0.02	6.95732711405534e-08	1.59061820364615e-08	-1.59061820364615e-08
0.301000018119812	0.02	-0.02	5.39358154083499e-08	1.43253306858406e-08	-1.43253306858406e-08
0.341000009775162	0.02	-0.02	5.47234684672184e-08	1.29434337846704e-08	-1.29434337846704e-08
0.421000012954076	0.06	-0.06	3.07001215779894e-08	5.41021794122822e-09	-5.41021794122822e-09
0.501000006198883	0.02	-0.02	3.82620180023494e-08	7.80855710825429e-09	-7.80855710825429e-09
0.561000008583069	0.04	-0.04	3.00481938211229e-08	5.99096068361715e-09	-5.99096068361715e-09
0.621000010967255	0.02	-0.02	4.79784982315456e-08	1.03997800348191e-08	-1.03997800348191e-08
0.661000002622604	0.02	-0.02	3.21290633387711e-08	1.02494743297084e-08	-1.02494743297084e-08
0.701000024080277	0.02	-0.02	6.5802234601624e-08	1.18797274866262e-08	-1.18797274866262e-08
0.741000015735626	0.02	-0.02	4.92612467865765e-08	1.29065276340509e-08	-1.29065276340509e-08
0.781000007390976	0.02	-0.02	7.17085195741178e-08	1.34793469318969e-08	-1.34793469318969e-08
0.820999999046326	0.02	-0.02	3.63817209586695e-08	1.4986059584126e-08	-1.4986059584126e-08
0.861000020503998	0.02	-0.02	7.76160008718728e-08	1.49232912455572e-08	-1.49232912455572e-08
0.901000012159348	0.02	-0.02	8.78179008738522e-08	1.40411386049362e-08	-1.40411386049362e-08
0.961000014543533	0.04	-0.04	3.94406686935737e-08	9.56056760348625e-09	-9.56056760348625e-09
1.04100001275539	0.04	-0.04	4.02799134528639e-08	9.32902234362913e-09	-9.32902234362913e-09
1.16100001007318	0.08	-0.08	2.92494920595568e-08	6.34592677189692e-09	-6.34592677189692e-09
1.28100000739098	0.04	-0.04	4.06245247067641e-08	9.26065213671517e-09	-9.26065213671517e-09
1.36100000560284	0.04	-0.04	3.96696291177096e-08	9.23501616294251e-09	-9.23501616294251e-09
1.52100001196067	0.12	-0.12	1.85876577881819e-08	4.93792172907335e-09	-4.93792172907335e-09
1.6610000026226	0.02	-0.02	4.99950578693278e-08	1.20545719111385e-08	-1.20545719111385e-08
1.88100001335144	0.2	-0.2	1.53617986169626e-08	3.82184104074135e-09	-3.82184104074135e-09
2.28100001037121	0.2	-0.2	1.46113249119536e-08	3.66429070804375e-09	-3.66429070804375e-09
2.68100001037121	0.2	-0.2	1.57515093183009e-08	3.57086752854304e-09	-3.57086752854304e-09

## XRT - xrtwtflux
79.416	2.101	-2.251	5.97651725917175e-10	1.23610802647606e-10	-1.23610802647606e-10

## XRT - xrtpcflux
121.393	32.179	-33.011	1.41702274173581e-10	3.09839946612786e-11	-3.09839946612786e-11
196.147	57.717	-42.575	8.01451975839503e-11	1.76837945868005e-11	-1.76837945868005e-11
330.202	44.013	-76.338	2.79984600362513e-11	6.32148701368787e-12	-6.32148701368787e-12
424.284	42.702	-50.068	2.04772219334251e-11	4.51236573880852e-12	-4.51236573880852e-12
501.970	35.221	-34.984	2.60644571751047e-11	5.84144295235476e-12	-5.84144295235476e-12
571.947	40.463	-34.756	2.49014654417324e-11	5.58079783257307e-12	-5.58079783257307e-12
640.338	34.756	-27.927	2.99975931259942e-11	6.73823812986593e-12	-6.73823812986593e-12
716.792	28.506	-41.699	2.60181334885899e-11	5.84434834358956e-12	-5.84434834358956e-12
789.237	41.310	-43.938	2.21935404044871e-11	4.86404710957887e-12	-4.86404710957887e-12
857.446	33.277	-26.899	2.92688919250156e-11	6.60465558647885e-12	-6.60465558647885e-12
936.077	42.402	-45.354	2.01957304514169e-11	4.55204619816509e-12	-4.55204619816509e-12
1041.464	49.844	-62.985	1.6578885075737e-11	3.62172157391676e-12	-3.62172157391676e-12
1138.462	45.617	-47.154	1.91630100617192e-11	4.30451080907556e-12	-4.30451080907556e-12
1242.545	61.885	-58.466	1.48305066110144e-11	3.33892673498349e-12	-3.33892673498349e-12
1379.768	85.123	-75.338	1.58493489702253e-11	3.01232970940083e-12	-3.01232970940083e-12
4812.548	96.284	-153.69	7.56030854401368e-12	1.99182339442347e-12	-1.99182339442347e-12
4995.170	116.754	-86.338	8.44453818494004e-12	2.20352302593423e-12	-2.20352302593423e-12
5224.429	110.647	-112.504	7.83017244862264e-12	2.03888042056159e-12	-2.03888042056159e-12
5425.780	124.924	-90.705	1.08712300520606e-11	2.43856658664739e-12	-2.43856658664739e-12
5681.498	114.922	-130.794	7.09621497135514e-12	1.84191212738736e-12	-1.84191212738736e-12
5942.194	132.539	-145.773	6.0342765833473e-12	1.56297078531609e-12	-1.56297078531609e-12
6176.722	103.610	-101.989	1.06319654236157e-11	2.3867852722129e-12	-2.3867852722129e-12
6416.277	132.338	-135.945	5.88879370773582e-12	1.54978805076577e-12	-1.54978805076577e-12
6695.261	119.130	-146.646	5.91836856847955e-12	1.55092959019812e-12	-1.55092959019812e-12
7036.264	211.878	-221.873	5.52500256496671e-12	1.17457751157413e-12	-1.17457751157413e-12
