READ TERR 1 2
! batSNR4flux
62.0810000006854	0.64	-0.64	4.78822428139528e-09	1.11595791812101e-09	-1.11595791812101e-09
78.3210000002882	1.44	-1.44	1.00434695185907e-07	2.48092168040497e-08	-2.48092168040497e-08
82.7610000002387	3	-3	4.87438189144791e-09	1.06031129374371e-09	-1.06031129374371e-09
86.4010000000522	0.64	-0.64	5.99391330305283e-08	1.43656148047494e-08	-1.43656148047494e-08
88.4010000003262	1.36	-1.36	4.36932650219559e-08	1.00847359748132e-08	-1.00847359748132e-08
92.5610000002813	2.8	-2.8	1.53392575895698e-08	3.62776925694117e-09	-3.62776925694117e-09
106.901000000227	11.5399999999998	-11.5399999999998	8.17071184948012e-10	1.81803159252803e-10	-1.81803159252803e-10
NO NO NO NO NO NO
! xrtpcflux_nosys
307.553	14.887	-17.708	2.72977227012333e-10	6.85031571870691e-11	-6.85031571870691e-11
488.096	5973.187	-165.656	1.6087421659535e-12	3.23322188913527e-13	-3.23322188913527e-13
