READ TERR 1 2
! batSNR4flux
0.26099999666214	0.02	-0.02	6.56726607582087e-07	1.53145948196078e-07	-1.53145948196078e-07
0.761000009079774	0.48	-0.48	7.57461157743994e-07	2.06214686672308e-07	-2.06214686672308e-07
NO NO NO NO NO NO
! xrtpcflux_nosys
138.029	51.230	-31.511	6.04652568993817e-11	1.36391251818471e-11	-1.36391251818471e-11
319.529	72.822	-130.27	2.19700809359186e-11	4.98399718333697e-12	-4.98399718333697e-12
468.033	69.742	-75.682	1.5265409448895e-11	3.36506722358815e-12	-3.36506722358815e-12
614.879	85.870	-77.105	1.39125687625578e-11	3.17052707338549e-12	-3.17052707338549e-12
815.430	80.890	-114.68	1.22478453164108e-11	2.80457989377669e-12	-2.80457989377669e-12
1067.424	227.555	-171.105	7.49638256169583e-12	1.52957202874627e-12	-1.52957202874627e-12
6147.448	929.117	-735.73	1.59255930196891e-12	3.31828738364741e-13	-3.31828738364741e-13
20531.247	25438.995	-8771.053	4.08206401611208e-13	9.31890540916672e-14	-9.31890540916672e-14
101535.275	66014.319	-27681.68	5.61084019878506e-14	2.870225549823e-14	-2.26060443978305e-14
