-1.799906883216513920e+17 -1.783857198263720960e+17 -1.767950627596164800e+17 -1.752185895070502400e+17 -1.736561735922695040e+17 -1.721076896666551360e+17 -1.705730134993155520e+17 -1.690520219671204480e+17 -1.675445930448218240e+17 -1.660506057952659840e+17 -1.645699403596897280e+17 -1.631024779481052160e+17 -1.616481008297684480e+17 -1.602066923237357440e+17 -1.587781367895016640e+17 -1.573623196177219200e+17 -1.559591272210176640e+17 -1.545684470248639360e+17 -1.531901674585575680e+17 -1.518241779462660800e+17 -1.504703688981558720e+17 -1.491286317016014720e+17 -1.477988587124709440e+17 -1.464809432464895040e+17 -1.451747795706815680e+17 -1.438802628948873280e+17 -1.425972893633559360e+17 -1.413257560464135680e+17 -1.400655609322047680e+17 -1.388166029185097440e+17 -1.375787818046323520e+17 -1.363519982833607200e+17 -1.351361539330013600e+17 -1.339311512094822240e+17 -1.327368934385270240e+17 -1.315532848078998240e+17 -1.303802303597170560e+17 -1.292176359828310080e+17 -1.280654084052784480e+17 -1.269234551867972640e+17 -1.257916847114115680e+17 -1.246700061800805440e+17 -1.235583296034137920e+17 -1.224565657944525760e+17 -1.213646263615138560e+17 -1.202824237010991200e+17 -1.192098709908662720e+17 -1.181468821826634080e+17 -1.170933719956264640e+17 -1.160492559093368960e+17 -1.150144501570401600e+17 -1.139888717189265280e+17 -1.129724383154697120e+17 -1.119650684008261920e+17 -1.109666811562930080e+17 -1.099771964838232480e+17 -1.089965349996011200e+17 -1.080246180276724320e+17 -1.070613675936324000e+17 -1.061067064183708160e+17 -1.051605579118713920e+17 -1.042228461670676320e+17 -1.032934959537524320e+17 -1.023724327125431200e+17 -1.014595825488995840e+17 -1.005548722271959360e+17 -9.965822916484440000e+16 -9.876958142647329600e+16 -9.788885771815510400e+16 -9.701598738168662400e+16 -9.615090038892081600e+16 -9.529352733614836800e+16 -9.444379943852936000e+16 -9.360164852457532800e+16 -9.276700703067934400e+16 -9.193980799569638400e+16 -9.111998505557072000e+16 -9.030747243801148800e+16 -8.950220495721662400e+16 -8.870411800864262400e+16 -8.791314756382166400e+16 -8.712923016522491200e+16 -8.635230292117088000e+16 -8.558230350078076800e+16 -8.481917012897712000e+16 -8.406284158152766400e+16 -8.331325718013408000e+16 -8.257035678756355200e+16 -8.183408080282377600e+16 -8.110437015638212800e+16 -8.038116630542600000e+16 -7.966441122916635200e+16 -7.895404742418284800e+16 -7.825001789981019200e+16 -7.755226617356643200e+16 -7.686073626662124800e+16 -7.617537269930465600e+16 -7.549612048665652800e+16 -7.482292513401496000e+16 -7.415573263264438400e+16 -7.349448945540267200e+16 -7.283914255244643200e+16 -7.218963934697548800e+16 -7.154592773101455200e+16 -7.090795606123237600e+16 -7.027567315479918400e+16 -6.964902828527995200e+16 -6.902797117856495200e+16 -6.841245200883632800e+16 -6.780242139457048800e+16 -6.719783039457680000e+16 -6.659863050407099200e+16 -6.600477365078332000e+16 -6.541621219110248000e+16 -6.483289890625307200e+16 -6.425478699850699200e+16 -6.368183008742950400e+16 -6.311398220615798400e+16 -6.255119779771412800e+16 -6.199343171134919200e+16 -6.144063919892124000e+16 -6.089277591130566400e+16 -6.034979789483692800e+16 -5.981166158778203200e+16 -5.927832381684607200e+16 -5.874974179370839200e+16 -5.822587311158972800e+16 -5.770667574185016800e+16 -5.719210803061692000e+16 -5.668212869544312800e+16 -5.617669682199551200e+16 -5.567577186077177600e+16 -5.517931362384780800e+16 -5.468728228165334400e+16 -5.419963835977640000e+16 -5.371634273579664800e+16 -5.323735663614625600e+16 -5.276264163299971200e+16 -5.229215964119060000e+16 -5.182587291515595200e+16 -5.136374404590839200e+16 -5.090573595803476000e+16 -5.045181190672135200e+16 -5.000193547480650400e+16 -4.955607056985853600e+16 -4.911418142128032800e+16 -4.867623257743954400e+16 -4.824218890282419200e+16 -4.781201557522415200e+16 -4.738567808293736800e+16 -4.696314222200076000e+16 -4.654437409344660800e+16 -4.612934010058260800e+16 -4.571800694629658400e+16 -4.531034163038520000e+16 -4.490631144690618400e+16 -4.450588398155483200e+16 -4.410902710906324000e+16 -4.371570899062284000e+16 -4.332589807133036800e+16 -4.293956307765612800e+16 -4.255667301493500800e+16 -4.217719716487990400e+16 -4.180110508311707200e+16 -4.142836659674398400e+16 -4.105895180190848000e+16 -4.069283106140944000e+16 -4.032997500231947200e+16 -3.997035451362818400e+16 -3.961394074390652000e+16 -3.926070509899242400e+16 -3.891061923969659200e+16 -3.856365507952893600e+16 -3.821978478244531200e+16 -3.787898076061415200e+16 -3.754121567220338400e+16 -3.720646241918683200e+16 -3.687469414516993600e+16 -3.654588423323551200e+16 -3.622000630380815200e+16 -3.589703421253782400e+16 -3.557694204820252400e+16 -3.525970413062924800e+16 -3.494529500863400800e+16 -3.463368945797985200e+16 -3.432486247935299600e+16 -3.401878929635751200e+16 -3.371544535352743600e+16 -3.341480631435653200e+16 -3.311684805934639200e+16 -3.282154668407070400e+16 -3.252887849725797600e+16 -3.223882001889069200e+16 -3.195134797832139200e+16 -3.166643931240602000e+16 -3.138407116365348800e+16 -3.110422087839173600e+16 -3.082686600495068000e+16 -3.055198429186047200e+16 -3.027955368606671200e+16 -3.000955233116105600e+16 -2.974195856562760400e+16 -2.947675092110529600e+16 -2.921390812066542800e+16 -2.895340907710456800e+16 -2.869523289125298000e+16 -2.843935885029785200e+16 -2.818576642612139200e+16 -2.793443527365433600e+16 -2.768534522924318800e+16 -2.743847630903294000e+16 -2.719380870736367600e+16 -2.695132279518152000e+16 -2.671099911846404400e+16 -2.647281839665942400e+16 -2.623676152113947200e+16 -2.600280955366698400e+16 -2.577094372487587200e+16 -2.554114543276574400e+16 -2.531339624120938400e+16 -2.508767787847353200e+16 -2.486397223575322800e+16 -2.464226136571886800e+16 -2.442252748107620400e+16 -2.420475295313970000e+16 -2.398892031041774000e+16 -2.377501223721129600e+16 -2.356301157222463200e+16 -2.335290130718836400e+16 -2.314466458549516800e+16 -2.293828470084725600e+16 -2.273374509591604800e+16 -2.253102936101396800e+16 -2.233012123277784400e+16 -2.213100459286403200e+16 -2.193366346665562000e+16 -2.173808202198037200e+16 -2.154424456784092800e+16 -2.135213555315579600e+16 -2.116173956551166000e+16 -2.097304132992708000e+16 -2.078602570762685600e+16 -2.060067769482747200e+16 -2.041698242153361200e+16 -2.023492515034484800e+16 -2.005449127527345200e+16 -1.987566632057278000e+16 -1.969843593957556400e+16 -1.952278591354309200e+16 -1.934870215052464400e+16 -1.917617068422653600e+16 -1.900517767289210400e+16 -1.883570939819073600e+16 -1.866775226411775600e+16 -1.850129279590326000e+16 -1.833631763893124000e+16 -1.817281355766831200e+16 -1.801076743460156800e+16 -1.785016626918636400e+16 -1.769099717680343000e+16 -1.753324738772490400e+16 -1.737690424608997200e+16 -1.722195520888969200e+16 -1.706838784496040400e+16 -1.691618983398653400e+16 -1.676534896551232800e+16 -1.661585313796195600e+16 -1.646769035766876600e+16 -1.632084873791321400e+16 -1.617531649796887200e+16 -1.603108196215769600e+16 -1.588813355891292600e+16 -1.574645981985110000e+16 -1.560604937885164600e+16 -1.546689097114516800e+16 -1.532897343240981800e+16 -1.519228569787534200e+16 -1.505681680143553400e+16 -1.492255587476855400e+16 -1.478949214646476400e+16 -1.465761494116266800e+16 -1.452691367869259400e+16 -1.439737787322762200e+16 -1.426899713244246000e+16 -1.414176115667980800e+16 -1.401565973812379800e+16 -1.389068275998120000e+16 -1.376682019566984800e+16 -1.364406210801398800e+16 -1.352239864844734400e+16 -1.340182005622270800e+16 -1.328231665762912200e+16 -1.316387886521555400e+16 -1.304649717702182400e+16 -1.293016217581638600e+16 -1.281486452834060000e+16 -1.270059498456005200e+16 -1.258734437692255800e+16 -1.247510361962245800e+16 -1.236386370787179600e+16 -1.225361571717798600e+16 -1.214435080262761800e+16 -1.203606019817697000e+16 -1.192873521594880400e+16 -1.182236724553519000e+16 -1.171694775330679200e+16 -1.161246828172834000e+16 -1.150892044867988800e+16 -1.140629594678457600e+16 -1.130458654274191200e+16 -1.120378407666748400e+16 -1.110388046143808800e+16 -1.100486768204302000e+16 -1.090673779494114000e+16 -1.080948292742339600e+16 -1.071309527698131800e+16 -1.061756711068112000e+16 -1.052289076454314000e+16 -1.042905864292705600e+16 -1.033606321792260600e+16 -1.024389702874545800e+16 -1.015255268113875000e+16 -1.006202284677993000e+16 -9.972300262692664000e+15 -9.883377730664326000e+15 -9.795248116668316000e+15 -9.707904350291914000e+15 -9.621339424168864000e+15 -9.535546393417260000e+15 -9.450518375082458000e+15 -9.366248547584732000e+15 -9.282730150172044000e+15 -9.199956482377748000e+15 -9.117920903482868000e+15 -9.036616831983408000e+15 -8.956037745062405000e+15 -8.876177178066472000e+15 -8.797028723987237000e+15 -8.718586032947395000e+15 -8.640842811691114000e+15 -8.563792823079240000e+15 -8.487429885588958000e+15 -8.411747872817714000e+15 -8.336740712991886000e+15 -8.262402388479481000e+15 -8.188726935307536000e+15 -8.115708442683488000e+15 -8.043341052521039000e+15 -7.971618958970226000e+15 -7.900536407951516000e+15 -7.830087696694236000e+15 -7.760267173279111000e+15 -7.691069236184703000e+15 -7.622488333838071000e+15 -7.554518964169458000e+15 -7.487155674170744000e+15 -7.420393059458014000e+15 -7.354225763838062000e+15 -7.288648478878539000e+15 -7.223655943482142000e+15 -7.159242943464576000e+15 -7.095404311136113000e+15 -7.032134924887143000e+15 -6.969429708777134000e+15 -6.907283632127544000e+15 -6.845691709118117000e+15 -6.784648998386902000e+15 -6.724150602633907000e+15 -6.664191668228071000e+15 -6.604767384817940000e+15 -6.545872984945788000e+15 -6.487503743665030000e+15 -6.429654978161210000e+15 -6.372322047376357000e+15 -6.315500351636554000e+15 -6.259185332282943000e+15 -6.203372471306076000e+15 -6.148057290983314000e+15 -6.093235353519719000e+15 -6.038902260691905000e+15 -5.985053653495296000e+15 -5.931685211794309000e+15 -5.878792653975804000e+15 -5.826371736605635000e+15 -5.774418254088110000e+15 -5.722928038328634000e+15 -5.671896958399365000e+15 -5.621320920207699000e+15 -5.571195866167868000e+15 -5.521517774875449000e+15 -5.472282660784649000e+15 -5.423486573888595000e+15 -5.375125599402489000e+15 -5.327195857449438000e+15 -5.279693502749227000e+15 -5.232614724309873000e+15 -5.185955745121766000e+15 -5.139712821854771000e+15 -5.093882244557796000e+15 -5.048460336361262000e+15 -5.003443453182031000e+15 -4.958827983431067000e+15 -4.914610347723756000e+15 -4.870786998592644000e+15 -4.827354420202876000e+15 -4.784309128070173000e+15 -4.741647668781200000e+15 -4.699366619716541000e+15 -4.657462588776159000e+15 -4.615932214107176000e+15 -4.574772163834193000e+15 -4.533979135792031000e+15 -4.493549857260717500e+15 -4.453481084702978000e+15 -4.413769603504038000e+15 -4.374412227713648000e+15 -4.335405799790568500e+15 -4.296747190349164500e+15 -4.258433297908432000e+15 -4.220461048643090000e+15 -4.182827396137015000e+15 -4.145529321138861000e+15 -4.108563831319781500e+15 -4.071927961033373000e+15 -4.035618771077806500e+15 -3.999633348459932500e+15 -3.963968806161632500e+15 -3.928622282908223500e+15 -3.893590942938841500e+15 -3.858871975778967000e+15 -3.824462596014985000e+15 -3.790360043070635500e+15 -3.756561580985632500e+15 -3.723064498196088000e+15 -3.689866107316999000e+15 -3.656963744926681500e+15 -3.624354771353015000e+15 -3.592036570461752000e+15 -3.560006549446560000e+15 -3.528262138621039500e+15 -3.496800791212595500e+15 -3.465619983158049500e+15 -3.434717212901180000e+15 -3.404090001192051500e+15 -3.373735890888055000e+15 -3.343652446756808000e+15 -3.313837255280806000e+15 -3.284287924463741000e+15 -3.255002083638622500e+15 -3.225977383277614000e+15 -3.197211494803472000e+15 -3.168702110402799500e+15 -3.140446942840831500e+15 -3.112443725278000500e+15 -3.084690211088015500e+15 -3.057184173677646500e+15 -3.029923406308115500e+15 -3.002905721918005000e+15 -2.976128952947822500e+15 -2.949590951166124500e+15 -2.923289587497122500e+15 -2.897222751849896000e+15 -2.871388352949131500e+15 -2.845784318167293500e+15 -2.820408593358369500e+15 -2.795259142693093500e+15 -2.770333948495570000e+15 -2.745631011081424000e+15 -2.721148348597396500e+15 -2.696883996862289000e+15 -2.672836009209443000e+15 -2.649002456330509500e+15 -2.625381426120716000e+15 -2.601971023525418500e+15 -2.578769370388086500e+15 -2.555774605299644500e+15 -2.532984883449090000e+15 -2.510398376475519000e+15 -2.488013272321448500e+15 -2.465827775087413500e+15 -2.443840104887897000e+15 -2.422048497708557000e+15 -2.400451205264664500e+15 -2.379046494860864500e+15 -2.357832649252183000e+15 -2.336807966506221500e+15 -2.315970759866629500e+15 -2.295319357617804000e+15 -2.274852102950726500e+15 -2.254567353830091000e+15 -2.234463482862518000e+15 -2.214538877166044500e+15 -2.194791938240679750e+15 -2.175221081840181750e+15 -2.155824737844977750e+15 -2.136601350136158500e+15 -2.117549376470653250e+15 -2.098667288357518500e+15 -2.079953570935275500e+15 -2.061406722850391250e+15 -2.043025256136852500e+15 -2.024807696096750000e+15 -2.006752581181986500e+15 -1.988858462877036750e+15 -1.971123905582698500e+15 -1.953547486500961500e+15 -1.936127795520817750e+15 -1.918863435105173000e+15 -1.901753020178690250e+15 -1.884795178016683750e+15 -1.867988548135005000e+15 -1.851331782180862500e+15 -1.834823543824664250e+15 -1.818462508652821000e+15 -1.802247364061462000e+15 -1.786176809151142500e+15 -1.770249554622494000e+15 -1.754464322672752750e+15 -1.738819846893263000e+15 -1.723314872167890750e+15 -1.707948154572297250e+15 -1.692718461274160000e+15 -1.677624570434278000e+15 -1.662665271108514250e+15 -1.647839363150681750e+15 -1.633145657116222250e+15 -1.618582974166817750e+15 -1.604150145975781250e+15 -1.589846014634340750e+15 -1.575669432558755000e+15 -1.561619262398220000e+15 -1.547694376943635750e+15 -1.533893659037184500e+15 -1.520216001482681000e+15 -1.506660306956754750e+15 -1.493225487920829250e+15 -1.479910466533846250e+15 -1.466714174565804750e+15 -1.453635553312073000e+15 -1.440673553508426750e+15 -1.427827135246881250e+15 -1.415095267892270000e+15 -1.402476929999555500e+15 -1.389971109231854750e+15 -1.377576802279268250e+15 -1.365293014778359750e+15 -1.353118761232376500e+15 -1.341053064932195250e+15 -1.329094957877972500e+15 -1.317243480701462500e+15 -1.305497682589061500e+15 -1.293856621205536500e+15 -1.282319362618403000e+15 -1.270884981223008000e+15 -1.259552559668282000e+15 -1.248321188783122250e+15 -1.237189967503461250e+15 -1.226158002799984500e+15 -1.215224409606480750e+15 -1.204388310748813250e+15 -1.193648836874584500e+15 -1.183005126383372750e+15 -1.172456325357586250e+15 -1.162001587493995250e+15 -1.151640074035814000e+15 -1.141370953705404250e+15 -1.131193402637592000e+15 -1.121106604313578750e+15 -1.111109749495416750e+15 -1.101202036161095875e+15 -1.091382669440205875e+15 -1.081650861550150875e+15 -1.072005831732955000e+15 -1.062446806192633000e+15 -1.052973018033093625e+15 -1.043583707196621625e+15 -1.034278120402907000e+15 -1.025055511088606500e+15 -1.015915139347431625e+15 -1.006856271870818875e+15 -9.978781818890806250e+14 -9.889801491130948750e+14 -9.801614596765235000e+14 -9.714214060785492500e+14 -9.627592871270977500e+14 -9.541744078825925000e+14 -9.456660796022073750e+14 -9.372336196845962500e+14 -9.288763516151367500e+14 -9.205936049116633750e+14 -9.123847150706613750e+14 -9.042490235139617500e+14 -8.961858775359141250e+14 -8.881946302510060000e+14 -8.802746405419727500e+14 -8.724252730083666250e+14 -8.646458979155786250e+14 -8.569358911442991250e+14 -8.492946341404753750e+14 -8.417215138656693750e+14 -8.342159227478732500e+14 -8.267772586327707500e+14 -8.194049247354335000e+14 -8.120983295924298750e+14 -8.048568870143796250e+14 -7.976800160389325000e+14 -7.905671408841448750e+14 -7.835176909022946250e+14 -7.765311005341047500e+14 -7.696068092633562500e+14 -7.627442615719282500e+14 -7.559429068952345000e+14 -7.492021995780405000e+14 -7.425215988306948750e+14 -7.359005686857453750e+14 -7.293385779549388750e+14 -7.228351001865900000e+14 -7.163896136233713750e+14 -7.100016011604381250e+14 -7.036705503039416250e+14 -6.973959531299167500e+14 -6.911773062435380000e+14 -6.850141107387220000e+14 -6.789058721581081250e+14 -6.728521004533936250e+14 -6.668523099460081250e+14 -6.609060192881542500e+14 -6.550127514241957500e+14 -6.491720335523733750e+14 -6.433833970868791250e+14 -6.376463776202663750e+14 -6.319605148861890000e+14 -6.263253527224640000e+14 -6.207404390344960000e+14 -6.152053257589933750e+14 -6.097195688280206250e+14 -6.042827281333750000e+14 -5.988943674912836250e+14 -5.935540546073980000e+14 -5.882613610421180000e+14 -5.830158621762248750e+14 -5.778171371768036250e+14 -5.726647689634875000e+14 -5.675583441749997500e+14 -5.624974531359824375e+14 -5.574816898241331875e+14 -5.525106518376363750e+14 -5.475839403628693125e+14 -5.427011601424121250e+14 -5.378619194433395625e+14 -5.330658300257918125e+14 -5.283125071118168125e+14 -5.236015693545184375e+14 -5.189326388074510000e+14 -5.143053408942965625e+14 -5.097193043788173750e+14 -5.051741613350751250e+14 -5.006695471179056875e+14 -4.962051003336691875e+14 -4.917804628112595625e+14 -4.873952795733616250e+14 -4.830491988079763125e+14 -4.787418718401993125e+14 -4.744729531042403750e+14 -4.702421001157031250e+14 -4.660489734441120625e+14 -4.618932366856734375e+14 -4.577745564362907500e+14 -4.536926022648180625e+14 -4.496470466865499375e+14 -4.456375651369391875e+14 -4.416638359455728750e+14 -4.377255403103565625e+14 -4.338223622719369375e+14 -4.299539886883550000e+14 -4.261201092099277500e+14 -4.223204162543420625e+14 -4.185546049819818125e+14 -4.148223732714748750e+14 -4.111234216954476250e+14 -4.074574534965063750e+14 -4.038241745634325625e+14 -4.002232934075799375e+14 -3.966545211394930000e+14 -3.931175714457321875e+14 -3.896121605659021875e+14 -3.861380072698793750e+14 -3.826948328352626875e+14 -3.792823610250051250e+14 -3.759003180652464375e+14 -3.725484326233610625e+14 -3.692264357861826875e+14 -3.659340610384291250e+14 -3.626710442413222500e+14 -3.594371236114001250e+14 -3.562320396995085625e+14 -3.530555353699892500e+14 -3.499073557800535625e+14 -3.467872483593308125e+14 -3.436949627896086250e+14 -3.406302509847532500e+14 -3.375928670708001250e+14 -3.345825673662317500e+14 -3.315991103624288125e+14 -3.286422567042939375e+14 -3.257117691710424375e+14 -3.228074126571816250e+14 -3.199289541536425000e+14 -3.170761627290851875e+14 -3.142488095113738125e+14 -3.114466676692170625e+14 -3.086695123939648750e+14 -3.059171208815756875e+14 -3.031892723147433125e+14 -3.004857478451766250e+14 -2.978063305760444375e+14 -2.951508055445770000e+14 -2.925189597048146875e+14 -2.899105819105191875e+14 -2.873254628982351250e+14 -2.847633952704973750e+14 -2.822241734791942500e+14 -2.797075938090785625e+14 -2.772134543614227500e+14 -2.747415550378166250e+14 -2.722916975241223750e+14 -2.698636852745592188e+14 -2.674573234959345938e+14 -2.650724191320174375e+14 -2.627087808480522812e+14 -2.603662190154046562e+14 -2.580445456963493125e+14 -2.557435746289954688e+14 -2.534631212123382812e+14 -2.512030024914517812e+14 -2.489630371428121562e+14 -2.467430454597472812e+14 -2.445428493380205625e+14 -2.423622722615440625e+14 -2.402011392882162188e+14 -2.380592770358818125e+14 -2.359365136684301562e+14 -2.338326788820050312e+14 -2.317476038913379062e+14 -2.296811214162143750e+14 -2.276330656680490938e+14 -2.256032723365845000e+14 -2.235915785767100312e+14 -2.215978229953988750e+14 -2.196218456387566250e+14 -2.176634879791901250e+14 -2.157225929026911875e+14 -2.137990046962280312e+14 -2.118925690352545000e+14 -2.100031329713310938e+14 -2.081305449198505625e+14 -2.062746546478784062e+14 -2.044353132621014062e+14 -2.026123731968813438e+14 -2.008056882024126562e+14 -1.990151133329957812e+14 -1.972405049354044688e+14 -1.954817206373604375e+14 -1.937386193361124375e+14 -1.920110611871172812e+14 -1.902989075928174062e+14 -1.886020211915232500e+14 -1.869202658463944688e+14 -1.852535066345150000e+14 -1.836016098360699688e+14 -1.819644429236194062e+14 -1.803418745514627812e+14 -1.787337745451030000e+14 -1.771400138908042500e+14 -1.755604647252387188e+14 -1.739950003252298438e+14 -1.724434950975865938e+14 -1.709058245690270625e+14 -1.693818653761888750e+14 -1.678714952557376875e+14 -1.663745930345552188e+14 -1.648910386200171250e+14 -1.634207129903594688e+14 -1.619634981851310625e+14 -1.605192772957271250e+14 -1.590879344560115312e+14 -1.576693548330222188e+14 -1.562634246177560000e+14 -1.548700310160392188e+14 -1.534890622394798750e+14 -1.521204074964963750e+14 -1.507639569834306250e+14 -1.494196018757397500e+14 -1.480872343192629062e+14 -1.467667474215699062e+14 -1.454580352433858750e+14 -1.441609927900920938e+14 -1.428755160032994062e+14 -1.416015017525049062e+14 -1.403388478268149375e+14 -1.390874529267449531e+14 -1.378472166560931562e+14 -1.366180395138869375e+14 -1.353998228863982344e+14 -1.341924690392328125e+14 -1.329958811094906094e+14 -1.318099630979924375e+14 -1.306346198615790469e+14 -1.294697571054796562e+14 -1.283152813757442031e+14 -1.271711000517472031e+14 -1.260371213387576250e+14 -1.249132542605740469e+14 -1.237994086522235000e+14 -1.226954951527318906e+14 -1.216014251979524375e+14 -1.205171110134598906e+14 -1.194424656075095312e+14 -1.183774027640588281e+14 -1.173218370358487656e+14 -1.162756837375494844e+14 -1.152388589389671406e+14 -1.142112794583085156e+14 -1.131928628555086250e+14 -1.121835274256175156e+14 -1.111831921922435000e+14 -1.101917769010576094e+14 -1.092092020133558281e+14 -1.082353886996761094e+14 -1.072702588334750156e+14 -1.063137349848604844e+14 -1.053657404143793125e+14 -1.044261990668587344e+14 -1.034950355653081094e+14 -1.025721752048695469e+14 -1.016575439468243281e+14 -1.007510684126534688e+14 -9.985267587815168750e+13 -9.896229426759109375e+13 -9.807985214793973438e+13 -9.720527872313143750e+13 -9.633850382838439062e+13 -9.547945792457293750e+13
