READ TERR 1 2
! xrtwtflux
149.354	0.331	-0.363	1.9664939621611e-08	2.74096220351927e-09	-2.51186893767896e-09
150.073	0.308	-0.388	1.96741034000874e-08	2.68465269513684e-09	-2.51427965147694e-09
150.650	0.305	-0.27	2.44024636516482e-08	3.26058302068734e-09	-3.02773658645639e-09
151.349	0.381	-0.393	1.79752226246716e-08	2.50967229176664e-09	-2.26189255662965e-09
152.142	0.380	-0.412	1.7619390567872e-08	2.43827496061332e-09	-2.21763824773908e-09
152.906	0.362	-0.385	1.91142752512314e-08	2.47863062913738e-09	-2.34008022475024e-09
153.622	0.344	-0.353	2.02963998052956e-08	2.58894759908733e-09	-2.52536275402055e-09
154.357	0.397	-0.392	1.81640819034898e-08	2.27811269371877e-09	-2.23674695834744e-09
155.133	0.413	-0.379	1.77374885060508e-08	2.24437178648319e-09	-2.2001911153145e-09
155.969	0.398	-0.424	1.70312314579451e-08	2.16546507035476e-09	-2.11293416394437e-09
156.670	0.267	-0.303	2.56039815250298e-08	3.17665699569338e-09	-3.08581597507121e-09
157.509	0.449	-0.572	1.34190519194143e-08	1.83232361243722e-09	-1.71465450241427e-09
158.344	0.272	-0.386	2.12715173352689e-08	2.87601533702781e-09	-2.63814216214244e-09
158.974	0.349	-0.357	1.9598828840738e-08	2.64496689923195e-09	-2.46751067045352e-09
159.738	0.444	-0.415	1.63104979339358e-08	2.16883345404853e-09	-2.02372833220093e-09
160.646	0.400	-0.464	1.6210282065198e-08	2.16141067070083e-09	-2.0426990696981e-09
161.411	0.438	-0.364	1.76462091230815e-08	2.32879028391505e-09	-2.22515457341305e-09
162.347	0.480	-0.498	1.46689707334016e-08	1.9304042555769e-09	-1.84962910929706e-09
163.308	0.457	-0.48	1.5574117764321e-08	1.99936532803763e-09	-1.96235814135365e-09
164.258	0.438	-0.493	1.62808325449368e-08	2.02751416297763e-09	-1.98966143215562e-09
165.192	0.379	-0.497	1.67418102563304e-08	2.12698065188949e-09	-2.07688658756937e-09
165.962	0.484	-0.391	1.62590191927924e-08	2.09772955586001e-09	-2.04705899674514e-09
166.877	0.412	-0.431	1.7487190779819e-08	2.27126532784596e-09	-2.13891177408586e-09
167.773	0.440	-0.484	1.57249445813386e-08	2.20805469832063e-09	-2.03868481473638e-09
168.716	0.584	-0.503	1.38059850520904e-08	1.91402794937494e-09	-1.7373119970256e-09
169.848	0.530	-0.548	1.37395769159639e-08	1.83434361174542e-09	-1.70502972762601e-09
171.058	0.508	-0.68	1.23698372593918e-08	1.59149391773099e-09	-1.514861517264e-09
172.081	0.551	-0.515	1.40981051066805e-08	1.79803529678856e-09	-1.72649830748904e-09
173.117	0.485	-0.485	1.53293552715068e-08	1.99361720510075e-09	-1.9592936104905e-09
174.087	0.487	-0.485	1.5646540123406e-08	1.94688313736336e-09	-1.91252438970252e-09
175.169	0.509	-0.596	1.10556064623673e-08	1.39719164648926e-09	-1.37207908722387e-09
176.251	0.455	-0.573	1.0108062871341e-08	1.28775539970531e-09	-1.25573797182907e-09
177.167	0.575	-0.461	9.98275177709871e-09	1.28885324211781e-09	-1.25912662203744e-09
178.274	0.449	-0.532	1.14628350159402e-08	1.47175575767157e-09	-1.42549265013939e-09
179.148	0.469	-0.426	1.25633164029216e-08	1.62631749077965e-09	-1.58512059371065e-09
180.025	0.346	-0.408	1.46195601252686e-08	1.82811364364465e-09	-1.78790918815141e-09
180.852	0.541	-0.48	1.05030911971823e-08	1.35292511325818e-09	-1.30639135042711e-09
181.780	0.378	-0.387	1.50851387241579e-08	1.95060947088555e-09	-1.85091460425921e-09
182.612	0.478	-0.454	1.23661321137325e-08	1.629929165311e-09	-1.56373557214277e-09
183.580	0.370	-0.49	1.25685438629019e-08	1.63308667783901e-09	-1.54185231940917e-09
184.428	0.428	-0.478	1.13128405380847e-08	1.51116001671737e-09	-1.40970436723115e-09
185.486	0.579	-0.63	8.47035501612806e-09	1.15671813331689e-09	-1.05588110473717e-09
186.604	0.400	-0.539	1.13426778123657e-08	1.53516608045076e-09	-1.41372979971288e-09
187.432	0.629	-0.427	1.02333850501935e-08	1.35947359553564e-09	-1.25618507678236e-09
188.639	0.419	-0.578	1.03369630118368e-08	1.39040898250489e-09	-1.28756208104214e-09
189.313	0.307	-0.255	9.86127250120792e-09	1.20474882294156e-09	-1.20474804061071e-09
189.951	0.272	-0.332	9.38101343003479e-09	1.14607561640292e-09	-1.1460748180188e-09
190.541	0.253	-0.318	9.88742496150778e-09	1.22777583896142e-09	-1.22777503274279e-09
191.078	0.280	-0.284	1.00065982420678e-08	1.22250297955926e-09	-1.22250297955926e-09
191.653	0.228	-0.295	1.08083584733627e-08	1.32045366659483e-09	-1.32045366659483e-09
192.147	0.238	-0.266	7.98883353716575e-09	1.19269579323277e-09	-1.19269579323277e-09
192.732	0.261	-0.348	9.79227070134017e-09	1.19631825382939e-09	-1.19631825382939e-09
193.268	0.276	-0.276	1.03122294227233e-08	1.25984222567036e-09	-1.25984142311165e-09
193.848	0.328	-0.303	8.70955171636842e-09	1.08151305252054e-09	-1.08151226712056e-09
194.475	0.324	-0.299	9.554070416001e-09	1.1863809930751e-09	-1.18638014364696e-09
195.074	0.283	-0.275	1.11607250833273e-08	1.36350276046445e-09	-1.36350188064675e-09
195.579	0.280	-0.222	8.42493910444083e-09	1.24219144724565e-09	-1.24219057847338e-09
196.144	0.343	-0.285	9.68056763104068e-09	1.20208937348868e-09	-1.20208850545384e-09
196.793	0.315	-0.306	1.01361115126478e-08	1.23832570833635e-09	-1.23832482023832e-09
