READ TERR 1 2
! xrtwtflux
138.840	0.691	-0.659	2.03249850092422e-09	3.09637791737828e-10	-3.096372191532e-10
140.122	0.607	-0.59	2.26173680178935e-09	3.44559898084483e-10	-3.44559502600094e-10
141.319	0.550	-0.59	2.34548558003122e-09	3.57317959662295e-10	-3.57317680648411e-10
142.607	0.680	-0.738	1.89173156183212e-09	2.82003880828142e-10	-2.82003715615404e-10
144.011	0.673	-0.724	1.93981519319466e-09	2.86011115567602e-10	-2.86011006745698e-10
145.385	0.842	-0.701	1.73246495554174e-09	2.5826132719266e-10	-2.58261272328808e-10
146.867	0.610	-0.641	2.12129855319116e-09	3.23163958065791e-10	-3.23163958065791e-10
148.202	0.787	-0.725	1.80508035377002e-09	2.69086100297657e-10	-2.69086100297657e-10
149.913	0.717	-0.923	1.71107237795357e-09	2.55072052475367e-10	-2.55072108827932e-10
151.520	0.939	-0.89	1.52608343407617e-09	2.2749548687015e-10	-2.2749548687015e-10
153.136	0.904	-0.678	1.74939869680776e-09	2.6078537854775e-10	-2.6078537854775e-10
154.843	0.827	-0.802	1.682442067159e-09	2.50804074132563e-10	-2.50804129181576e-10
156.563	0.978	-0.893	1.43780860718346e-09	2.21231008988452e-10	-2.21231063540683e-10
158.671	0.894	-1.129	1.33825941383977e-09	1.994962047205e-10	-1.99496259196537e-10
160.939	1.245	-1.374	9.7787527744093e-10	1.52270718468128e-10	-1.52270718468128e-10
163.027	1.049	-0.844	1.39793849740276e-09	2.08392646954822e-10	-2.08392701481963e-10
165.235	1.515	-1.159	9.91005168621078e-10	1.47730489201813e-10	-1.47730543805236e-10
168.008	0.903	-1.257	1.23142858305111e-09	1.83570776917057e-10	-1.83570831720945e-10
170.002	1.189	-1.092	1.1505270146967e-09	1.7527395579439e-10	-1.7527401074084e-10
172.421	1.832	-1.23	8.59725211521844e-10	1.30972560438891e-10	-1.30972615556548e-10
176.065	1.499	-1.812	8.08726576936434e-10	1.20558037852412e-10	-1.20558093026629e-10
179.474	1.592	-1.911	7.61237747207588e-10	1.13478805680523e-10	-1.13478860628937e-10
183.326	1.543	-2.259	6.98204025124545e-10	1.04082223832045e-10	-1.04082278531495e-10
186.324	1.451	-1.455	9.12636122938752e-10	1.36047906141991e-10	-1.36047960777905e-10
189.146	2.254	-1.372	4.92365708020844e-10	8.98933671734539e-11	-8.98933671734539e-11
193.338	2.631	-1.938	6.08293249481915e-10	9.06791312000748e-11	-9.06791870683525e-11
197.948	2.250	-1.979	6.66591815070728e-10	9.93697809509226e-11	-9.93698376195402e-11
201.749	2.486	-1.551	5.50027678176724e-10	9.16713548374378e-11	-9.16714111934256e-11
206.646	2.138	-2.411	3.77139108329735e-10	7.35330382102885e-11	-7.3533093870457e-11
210.406	2.000	-1.622	4.92764119181261e-10	8.99660952963407e-11	-8.99660952963407e-11
213.848	2.397	-1.442	4.5014027999089e-10	8.49100691192154e-11	-8.49100691192154e-11
218.866	1.971	-2.621	3.80980205599559e-10	6.95571959123517e-11	-6.95572499403796e-11
222.659	1.783	-1.822	4.84716194255467e-10	8.84967716949148e-11	-8.84967716949148e-11
NO NO NO NO NO NO
! xrtpcflux
239.319	8.627	-11.432	1.51696007640137e-10	3.25726928926575e-11	-3.25726928926575e-11
253.394	7.089	-5.448	2.37412259555995e-10	5.07604609882522e-11	-5.07604609882522e-11
271.711	8.830	-11.228	1.46683215092384e-10	3.13173958527253e-11	-3.13173958527253e-11
289.909	8.183	-9.368	1.52184856756878e-10	3.40827521081235e-11	-3.40827521081235e-11
303.329	9.807	-5.237	1.76688739049413e-10	3.95088032624325e-11	-3.95088032624325e-11
325.965	12.244	-12.829	1.10473389350016e-10	2.47025953334392e-11	-2.47025953334392e-11
360.832	14.987	-22.623	7.8269983580353e-11	1.71563886618357e-11	-1.71563886618357e-11
393.110	25.333	-17.291	6.56276635989425e-11	1.4743794721196e-11	-1.4743794721196e-11
435.893	20.160	-17.45	7.50825334476563e-11	1.68152022350564e-11	-1.68152022350564e-11
477.121	16.541	-21.069	7.43988542193443e-11	1.67405609137185e-11	-1.67405609137185e-11
518.705	20.089	-25.043	7.28789586344424e-11	1.52792291599981e-11	-1.52792291599981e-11
572.761	28.715	-33.967	4.68473892682093e-11	1.05411818160367e-11	-1.05411818160367e-11
652.852	58.946	-51.376	2.68583999361448e-11	6.08162096820547e-12	-6.08162096820547e-12
765.130	56.989	-53.332	2.63354207028193e-11	5.93507643026849e-12	-5.93507643026849e-12
870.032	47.365	-47.913	2.99326726158222e-11	6.71410311718441e-12	-6.71410311718441e-12
1039.427	96.106	-122.03	1.76619274628151e-11	2.85114780001012e-12	-2.85114780001012e-12
4803.715	179.113	-212.027	2.86828304442116e-12	7.4729108959887e-13	-7.4729108959887e-13
5288.412	273.604	-305.585	1.93653404771463e-12	5.05613670975739e-13	-5.05613670975739e-13
5782.045	263.882	-220.029	2.32971202391027e-12	6.06328327775956e-13	-6.06328327775956e-13
6506.484	411.979	-460.556	2.4376448653046e-12	4.64346906881001e-13	-4.64346906881001e-13
10846.795	426.785	-477.671	1.31047608574917e-12	3.43602528431879e-13	-3.43602528431879e-13
11936.921	765.816	-663.342	1.0459302690803e-12	2.45142183998015e-13	-2.45142183998015e-13
17561.932	926.052	-1207.66	7.50675651341901e-13	1.72487783865426e-13	-1.72487783865426e-13
29994.841	22071.029	-7642.29	3.57390542595324e-13	8.08557468433255e-14	-8.08557468433255e-14
83224.676	14744.364	-3305.782	1.22549376528505e-13	7.74182326973212e-14	-5.50780162813092e-14
NO NO NO NO NO NO
