READ TERR 1 2
! batSNR4flux
0.720999998384052	0.72	-0.72	2.90749423023885e-08	7.00136387824602e-09	-7.00136387824602e-09
10.2409999990734	8.7999999999999	-8.7999999999999	4.54803479005958e-10	1.64775064698455e-10	-1.64775064698455e-10
19.7209999979945	0.68	-0.68	2.00658655594119e-08	4.75373179490825e-09	-4.75373179490825e-09
21.081000000028	0.68	-0.68	2.32450541064163e-08	7.17571023334092e-09	-7.17571023334092e-09
22.4009999991208	0.64	-0.64	5.10113634481987e-08	1.12276892918859e-08	-1.12276892918859e-08
24.9609999990215	1.92	-1.92	6.62612061035283e-08	1.34575744753279e-08	-1.34575744753279e-08
27.5209999983013	0.64	-0.64	1.03199288567003e-07	2.49497228540029e-08	-2.49497228540029e-08
29.6609999990463	1.5	-1.5	7.88153512272316e-08	1.72965439799313e-08	-1.72965439799313e-08
NO NO NO NO NO NO
! xrtpcflux_nosys
189.330	102.222	-53.23	4.68167360527189e-11	9.39834217822626e-12	-9.39834217822626e-12
441.303	91.458	-89.069	2.41157726298593e-11	6.25253632096061e-12	-6.25253632096061e-12
667.838	78.045	-135.077	2.04286370215119e-11	5.3242141185827e-12	-5.3242141185827e-12
1037.925	688.321	-292.041	6.76141757361767e-12	1.43996229881631e-12	-1.43996229881631e-12
8984.853	14921.639	-4003.743	9.15430638478444e-13	2.47058953644527e-13	-2.47058953644527e-13
35029.385	17677.262	-6942.865	4.82376962739297e-13	1.3361511510321e-13	-1.3361511510321e-13
