READ TERR 1 2
! xrtwtflux
309.712	4.547	-5.541	2.44836407674898e-10	5.06391778092739e-11	-5.06422972784217e-11
NO NO NO NO NO NO
! xrtpcflux
332.820	14.463	-13.117	1.81098779731698e-10	3.87470908816726e-11	-3.87470908816726e-11
362.287	25.113	-15.004	1.17690575045164e-10	2.63932329699516e-11	-2.63932329699516e-11
407.072	30.475	-19.671	1.04531556130494e-10	2.28528930550523e-11	-2.28528930550523e-11
459.838	37.884	-22.291	9.82791062754934e-11	2.10087609363311e-11	-2.10087609363311e-11
532.075	25.823	-34.353	5.67196131734421e-11	1.27475078978363e-11	-1.27475078978363e-11
598.537	27.059	-40.639	3.52368911649863e-11	7.91163834463271e-12	-7.91163834463271e-12
661.810	36.498	-36.214	3.24244329855729e-11	7.29517692616773e-12	-7.29517692616773e-12
735.235	35.786	-36.926	3.15725792017537e-11	7.0670849855989e-12	-7.0670849855989e-12
821.758	42.034	-50.737	2.50675166964107e-11	5.48624440168693e-12	-5.48624440168693e-12
907.573	38.961	-43.781	2.66167612504185e-11	5.96391195590023e-12	-5.96391195590023e-12
988.464	38.305	-41.93	2.74046818736326e-11	6.14677074241604e-12	-6.14677074241604e-12
1093.700	50.912	-66.932	1.84103639109059e-11	4.13788348349321e-12	-4.13788348349321e-12
1212.802	79.742	-68.19	1.43547566517496e-11	3.24641273314997e-12	-3.24641273314997e-12
1398.908	109.266	-106.363	9.9212336820346e-12	2.23448240641638e-12	-2.23448240641638e-12
1626.416	127.476	-118.242	8.43176383640138e-12	1.91682385390061e-12	-1.91682385390061e-12
1869.624	132.493	-115.732	6.20617068240339e-12	1.64282147838575e-12	-1.64282147838575e-12
2175.620	97.287	-173.504	5.59645718334721e-12	1.46908295741282e-12	-1.46908295741282e-12
2460.372	256.311	-187.465	4.73300677161467e-12	1.05233728164508e-12	-1.05233728164508e-12
7295.693	1167.358	-1094.227	6.51241323666446e-13	1.67619179943652e-13	-1.67619179943652e-13
NO NO NO NO NO NO
! batSNR4flux
6.20099997440974	0.6	-0.6	2.07988303221148e-08	4.69514956931759e-09	-4.69514956931759e-09
6.90099998235702	0.1	-0.1	4.54336494538138e-08	1.02701233431808e-08	-1.02701233431808e-08
7.78099997453201	0.78	-0.78	1.22247048051994e-08	3.30469166940202e-09	-3.30469166940202e-09
8.82099997612146	0.26	-0.26	2.15000947010832e-08	4.68935157904207e-09	-4.68935157904207e-09
9.96099997525865	0.88	-0.88	7.11576340840903e-09	2.09301513291465e-09	-2.09301513291465e-09
11.0809999746084	0.24	-0.24	1.56257946096908e-08	3.135015390423e-09	-3.135015390423e-09
12.4809999749167	1.16	-1.16	3.46240902449311e-09	1.1063795654342e-09	-1.1063795654342e-09
14.8009999759855	1.16	-1.16	3.33082322111472e-09	7.01415917073466e-10	-7.01415917073466e-10
25.8609999751084	9.89999999999988	-9.89999999999988	7.05790982653493e-09	1.6472574845962e-09	-1.6472574845962e-09
