READ TERR 1 2
! xrtwtflux
76.394	2.441	-2.364	5.44352165176902e-10	1.06761600881924e-10	-1.07819814713209e-10
81.131	1.798	-2.296	6.02817752214229e-10	1.21103828746375e-10	-1.21423305141477e-10
85.651	2.854	-2.722	4.1763761581008e-10	8.65040239704777e-11	-8.66329474943089e-11
91.822	2.367	-3.318	4.03024651183784e-10	8.08240143983559e-11	-8.09209051006047e-11
96.907	2.934	-2.718	4.1553445488891e-10	7.8273765728784e-11	-7.83550141978673e-11
NO NO NO NO NO NO
! xrtpcflux
115.823	8.260	-9.292	2.07569362124322e-10	4.53255380642047e-11	-4.53255380642047e-11
139.764	14.406	-15.681	1.32321430018162e-10	2.83552516339008e-11	-2.83552516339008e-11
172.846	18.935	-18.675	8.59951964862634e-11	1.92695407511404e-11	-1.92695407511404e-11
954.226	16741.369	-762.445	3.27120839337859e-13	6.41400422987928e-14	-6.41400422987928e-14
NO NO NO NO NO NO
! batSNR4flux
0.0409999680519104	0.04	-0.04	2.74612970815364e-08	7.96451292869742e-09	-7.96451292869742e-09
0.12099995136261	0.04	-0.04	3.37232862655478e-08	7.62480157595272e-09	-7.62480157595272e-09
0.220999975204468	0.06	-0.06	3.10243705992746e-08	6.00091967519446e-09	-6.00091967519446e-09
0.441000003814697	0.04	-0.04	3.24718869230471e-08	7.35669077349752e-09	-7.35669077349752e-09
0.540999987920125	0.06	-0.06	2.38370875513178e-08	5.85124676568943e-09	-5.85124676568943e-09
0.720999975204468	0.12	-0.12	8.29778679385605e-09	4.00197614396696e-09	-4.00197614396696e-09
0.90099996248881	0.06	-0.06	2.69613651591113e-08	5.71389625048882e-09	-5.71389625048882e-09
1.08099996964137	0.12	-0.12	1.550030521787e-08	4.05547722262498e-09	-4.05547722262498e-09
1.26099997679393	0.06	-0.06	2.52465278432383e-08	5.9969226031819e-09	-5.9969226031819e-09
1.50099998633067	0.18	-0.18	1.24155485243039e-08	3.38629244086965e-09	-3.38629244086965e-09
1.70099999427795	0.02	-0.02	4.08230821966248e-08	1.00529571200955e-08	-1.00529571200955e-08
